Date,XIV,SPX,10-Day-Rank,50-Day-Rank,10-Day-Range,50-Day-Range,Percent-Change,Volume,Vol_30D,Impl_vol_50D,Impl_vol_25D,Impl_vol_40D,Impl_vol 75D,Vix-Open,Vix-Close,VVIX,UX1,UX2,Contango,Futures-Percent,compound,neg,pos,VIX-Spike
6/20/16,28.49,2075.58,9,30,49.29,73.77,0.58,604926912,9.99,15.42,12.32,14.11,19.38,18.37,17.42,115.72,19.8,19.95,1,0.007575758,0.03685,0.122125,0.190125,0
6/21/16,28.35,2085.19,5,21,49.29,73.77,0.27,541656256,9.3,15.56,12.42,14.23,19.79,18.48,17.67,112.4,18.54,19.27,1,0.039374326,0.139883333,0.0675,0.127666667,0
6/22/16,27.34,2089.75,4,20,49.29,73.77,-0.17,524383936,8.83,18.17,14.66,16.8,22.82,21.17,18.26,113.46,18.7,19.28,1,0.031016043,-0.1024,0.148692308,0.157846154,0
6/23/16,30.05,2092.8,2,13,43.21,73.77,1.34,531486240,9.63,14.09,11.23,12.84,18.22,17.25,19.54,122.94,19.45,19.65,1,0.010282776,0.258016667,0.102083333,0.165583333,1
6/24/16,22,2103.81,1,6,37.45,73.77,-3.59,1417686656,14.56,21.21,17.32,20.32,26.29,25.76,26.06,104.71,16.65,17.6,1,0.057057057,-0.265114286,0.201142857,0.057,0
6/27/16,21.46,2031.45,10,50,72.36,84.2,-1.81,894062528,15.2,21.01,17.55,19.48,24.56,23.85,24.38,125.13,23.35,22.3,0,-0.04496788,0.113355556,0.133111111,0.160111111,1
6/28/16,23.22,2006.67,10,50,97.14,108.98,1.78,727735808,15.96,16.05,13.84,15.22,18.82,18.75,21.76,115.6,23.15,22.7,0,-0.019438445,0.122290909,0.105272727,0.2,0
6/29/16,24.33,2042.69,8,47,97.14,108.98,1.7,700682624,16.76,13.51,12,13.27,16.03,16.64,18.12,108,19,19.45,1,0.023684211,0.006035714,0.106214286,0.113714286,0
6/30/16,24.99,2073.17,7,30,97.14,108.98,1.36,904116096,17.15,12.23,10.29,11.24,15.15,15.63,16.91,98.6,17.55,18.6,1,0.05982906,0.287866667,0.066333333,0.185333333,0
7/1/16,25.94,2099.34,2,9,97.14,108.98,0.19,560020608,17.09,10.77,9.4,10.31,12.98,14.77,15.59,94.23,17.05,18.4,1,0.079178886,0.256816667,0.092416667,0.203416667,0
7/5/16,25.5,2095.05,3,11,97.14,108.98,-0.68,656770496,17.22,12.55,11.03,11.97,14.84,15.58,16.05,91.7,16.65,18.2,1,0.093093093,0.17326,0.0576,0.138,0
7/6/16,26.11,2084.43,6,22,97.14,108.98,0.54,656260672,16.82,12.14,10.47,11.13,14.32,14.96,15.87,91.85,16.85,18.27,1,0.084272997,-0.04735,0.19875,0.136,1
7/7/16,26.52,2100.42,2,8,97.14,108.98,-0.09,553885504,16.7,11.49,9.94,10.84,13.63,14.76,14.8,89.24,16.2,17.85,1,0.101851852,-0.004308333,0.12675,0.122333333,0
7/8/16,28.3,2106.97,1,5,100.3,108.98,1.53,603899968,17.29,9.28,9,9.32,10.31,13.2,14.64,89.5,15.95,17.7,1,0.109717868,0.2158125,0.125125,0.2155,0
7/11/16,28.21,2131.72,1,1,125.05,125.05,0.34,530575168,17.28,10.23,9.87,10.11,11.29,13.54,13.25,84.72,14.65,16.75,1,0.14334471,-0.073975,0.1365,0.158,0
7/12/16,28.89,2139.5,1,1,132.83,132.83,0.7,611009216,17.37,10.17,11.19,11.08,10.96,13.55,12.93,84.78,14.66,16.72,1,0.140518417,-0.02395,0.14925,0.228,0
7/13/16,29.38,2153.81,1,1,111.12,147.14,0.01,522404448,17.38,9.45,10.41,10.13,10.4,13.04,13.32,84.98,14.3,16.25,1,0.136363636,0.355027273,0.056,0.225090909,0
7/14/16,29.39,2157.88,1,1,84.71,151.21,0.53,538126272,17.42,8.27,8.37,8.57,7.95,12.82,12.5,84.18,14.2,16.2,1,0.14084507,0.034445455,0.106272727,0.139818182,0
7/15/16,29.47,2165.13,1,1,80.7,158.46,-0.09,653723648,17.38,10.45,9.16,9.92,12.82,12.67,13.12,86.03,14.05,16.1,1,0.145907473,0.124244444,0.071333333,0.141111111,0
7/18/16,30.08,2162.04,2,2,80.7,158.46,0.24,492298272,17.35,10.27,8.88,9.58,12.75,12.44,12.75,89.04,13.9,16.15,1,0.161870504,-0.013254545,0.122272727,0.122909091,0
7/19/16,30.03,2163.79,2,2,80.7,158.46,-0.14,525463328,17.36,9.78,8.44,9.16,12.06,11.97,12.53,87.2,13.08,15.75,1,0.20412844,0.090128571,0.122857143,0.185428571,0
7/20/16,30.91,2166.1,1,1,65.68,159.43,0.43,506695648,17.38,9.73,8.45,9.12,11.94,11.77,11.94,89.03,12.25,15.65,1,0.27755102,-0.05,0.134714286,0.136714286,1
7/21/16,30.01,2172.91,1,1,65.94,166.24,-0.36,565301120,17.41,10.39,9.01,9.79,12.91,12.74,11.8,87.09,15.45,17.23,1,0.115210356,0.007335714,0.131857143,0.158,0
7/22/16,30.74,2166.47,2,2,41.19,166.24,0.46,535182624,17.16,9.61,8.34,9.01,11.91,12.02,12.8,92.84,15.83,17.75,1,0.121288692,0.076191667,0.075916667,0.118,0
7/25/16,30.9,2173.71,1,1,34.21,167.04,-0.3,544409408,16.97,10.34,8.85,9.54,12.72,12.87,12.64,89.51,15.4,17.52,1,0.137662338,0.182977778,0.057777778,0.155444444,0
7/26/16,31.19,2168.97,3,3,19.9,167.04,0.03,552977664,16.94,10.33,8.86,9.61,12.79,13.05,12.88,91.95,15.35,17.58,1,0.145276873,0.318166667,0.033333333,0.181,0
7/27/16,31.9,2169.81,3,3,15.83,167.04,-0.12,672506752,16.93,10.25,8.74,9.47,12.5,12.83,12.61,91.44,15.15,17.49,1,0.154455446,0.36815,0.0296,0.1982,1
7/28/16,32.48,2166.05,7,7,11.67,167.04,0.16,570797376,16.93,10.1,8.85,9.62,12.29,12.72,12.51,91.23,14.78,17.25,1,0.167117727,0.077666667,0.145083333,0.168,0
7/29/16,33.69,2168.83,5,5,11.67,167.04,0.16,796477568,16.86,9.08,7.97,8.65,10.97,11.87,12.85,89.81,14.4,16.92,1,0.175,0.422883333,0.0335,0.241833333,0
8/1/16,34.24,2173.15,2,2,9.92,167.04,-0.13,551066560,16.83,9.55,8.4,9.07,11.67,12.44,11.89,90.84,13.85,16.4,1,0.184115523,0.08273,0.1296,0.1476,1
8/2/16,32.91,2169.94,4,4,7.66,167.04,-0.64,625147776,16.99,10.6,9.17,10,12.82,13.37,12.39,90.68,13.7,16.2,1,0.182481752,0.046453846,0.107846154,0.159461538,1
8/3/16,33.65,2156.81,10,15,16.9,167.04,0.31,547067200,16.98,10.06,8.59,9.25,12.1,12.86,13.53,93.89,14.25,16.6,1,0.164912281,-0.071242857,0.161428571,0.175571429,1
8/4/16,34.58,2163.51,9,13,16.9,167.04,0.02,501016000,16.56,9.66,8.37,9.07,11.65,12.42,12.73,88.59,13.87,16.28,1,0.173756309,0.381422222,0.050333333,0.220111111,1
8/5/16,35.78,2168.79,7,8,16.9,167.04,0.86,577388096,11.98,7.86,7.4,7.68,9.47,11.39,12.08,88.14,13.46,15.9,1,0.18127786,-0.088009091,0.145272727,0.145272727,0
8/8/16,36.64,2183.76,1,1,26.95,177.09,-0.09,495554912,10.2,8.2,7.56,8.11,9.86,11.5,11.66,85.23,12.92,15.3,1,0.184210526,0.179311111,0.096666667,0.208,1
8/9/16,37.22,2182.24,2,2,26.95,177.09,0.04,432802336,9.15,8.42,7.63,8.06,10.29,11.66,11.4,84.5,12.5,15.15,1,0.212,-0.061415385,0.139846154,0.096615385,0
8/10/16,36.34,2182.81,2,2,26.95,177.09,-0.29,449371616,8.1,8.62,7.56,8.17,10.68,12.05,11.55,86.65,12.4,14.9,1,0.201612903,0.143407692,0.116923077,0.224307692,1
8/11/16,36.52,2177.97,4,4,26.95,177.09,0.47,483575456,7.3,7.8,6.97,7.35,9,11.68,11.93,89.4,12.9,15.18,1,0.176744186,0.210716667,0.02,0.124666667,0
8/12/16,36.85,2183.74,2,2,26.95,177.09,-0.08,451102272,7.33,6.94,6.45,6.66,8.48,11.55,11.61,97.36,12.61,15.1,1,0.197462331,0.030025,0.149083333,0.150083333,0
8/15/16,37.45,2186.08,1,1,29.27,179.41,0.28,452636224,6.88,7.39,7.7,7.75,8.43,11.81,11.81,94.49,12.4,14.85,1,0.197580645,0.0353,0.1496,0.1821,0
8/16/16,36.17,2186.24,1,1,29.43,179.57,-0.55,493458112,7.1,8.49,7.84,8.22,10.26,12.64,12.04,91.67,12.24,14.82,1,0.210784314,0.54296,0,0.2688,0
8/17/16,37.17,2177.84,8,8,22.73,179.57,0.19,506526016,7.07,8.01,7.76,8.23,10.27,12.19,12.57,91.86,12.8,15.3,1,0.1953125,-0.01541,0.1528,0.1375,0
8/18/16,37.55,2181.9,7,7,17.45,179.57,0.22,519736000,5.65,5.28,5.25,5.28,5.58,11.43,12.2,84.84,14.85,16.7,1,0.124579125,-0.12364,0.1344,0.0893,0
8/19/16,37.55,2184.24,3,3,8.4,179.57,-0.14,587731072,5.64,8.47,6.96,7.82,11,11.34,11.67,82.83,14.6,16.55,1,0.133561644,0.301633333,0.082333333,0.257833333,0
8/22/16,37.44,2181.58,8,9,8.4,179.57,-0.06,467648128,5.31,8.99,7.35,8.22,11.56,12.27,12.53,82.44,14.65,16.7,1,0.139931741,0.260775,0.13625,0.131,0
8/23/16,37.58,2187.81,1,1,9.97,181.14,0.2,471610304,5.32,9.09,7.52,8.44,11.78,12.38,12.15,83.13,14.85,16.8,1,0.131313131,0.028416667,0.11375,0.117833333,0
8/24/16,36.77,2185.09,4,4,9.97,181.14,-0.52,477227808,5.39,10.05,8.24,9.28,12.91,13.45,12.7,83.45,14.65,16.86,1,0.150853242,0.214125,0.06175,0.179875,1
8/25/16,36.62,2173.29,10,15,14.52,181.14,-0.14,463389440,5.4,10.2,8.42,9.44,13.09,13.63,13.62,85.37,15.15,17.1,1,0.128712871,0.017844444,0.077555556,0.073555556,0
8/26/16,36.56,2175.1,9,14,14.52,181.14,-0.16,498829888,5.38,10.33,8.41,9.49,13.21,13.65,13.54,85.43,15,16.9,1,0.126666667,0.011475,0.09675,0.139875,0
8/29/16,37.3,2170.19,10,19,17.62,181.14,0.52,437755392,5.58,9.32,7.74,8.64,11.83,12.94,14.09,88.62,15.1,17.03,1,0.12781457,0.135863636,0.122909091,0.178545455,0
8/30/16,37.58,2179.45,6,12,17.62,181.14,-0.2,474472896,5.47,9.49,7.87,8.82,11.98,13.12,12.94,85.83,14.68,16.8,1,0.144414169,0.23096,0.0529,0.2181,0
8/31/16,37.44,2173.56,8,17,17.62,181.14,-0.24,664761728,5.41,10.01,8.33,9.24,12.41,13.42,13.14,84.44,14.55,16.75,1,0.151202749,0.05377,0.0903,0.1554,1
9/1/16,37.59,2171.33,9,21,17.62,181.14,0,511280608,5.23,10.18,8.65,9.57,12.48,13.48,13.07,84.87,14.6,16.75,1,0.147260274,0.1681125,0.0735,0.162375,0
9/2/16,38.59,2177.49,5,15,17.62,181.14,0.42,497007424,5.3,7.97,6.66,7.39,10.01,11.98,13.47,84.9,14.6,16.65,1,0.140410959,-0.012075,0.13025,0.111625,0
9/6/16,39.99,2181.61,3,11,17.62,181.14,0.3,583417280,5.36,7.91,6.84,7.42,9.87,12.02,12.42,81.35,13.9,16.32,1,0.174100719,0.18135,0.066875,0.157125,1
9/7/16,40.47,2185.17,1,4,14.98,181.14,-0.01,518807040,5.35,7.85,6.73,7.44,9.8,11.94,11.89,82.14,13.4,15.9,1,0.186567164,0.211,0.090777778,0.180444444,0
9/8/16,40.38,2182.76,2,10,14.98,145.12,-0.22,535837216,5.38,8.31,7.24,7.93,10.6,12.51,11.74,83.08,13.25,15.78,1,0.190943396,-0.145866667,0.155916667,0.095083333,1
9/9/16,33.93,2169.08,10,29,16.09,114.64,-2.45,742157440,9.2,16.31,14.52,15.99,19.63,17.5,12.52,85.57,13.35,15.91,1,0.1917603,-0.086514286,0.185285714,0.104857143,0
9/12/16,36.21,2120.86,10,45,64.31,103.38,1.47,686449344,10.27,12.53,11,11.87,14.79,15.16,20.13,110.02,16.55,18.1,1,0.093655589,-0.252361538,0.194923077,0.072923077,0
9/13/16,31.57,2150.47,9,43,64.31,103.38,-1.48,679321024,11.04,18.87,16.7,18.03,20.21,17.85,15.98,99.53,15.36,16.9,1,0.100260417,0.159371429,0.147,0.208428571,0
9/14/16,31.78,2127.86,9,46,64.31,103.38,-0.06,621661632,10.99,17.33,15.59,16.72,19.67,18.14,17.63,110.02,17.8,18.35,1,0.030898876,-0.251425,0.20575,0.06275,0
9/15/16,32.82,2125.36,9,47,64.31,87.39,1.01,590921280,11.44,11.46,11.71,11.8,12.2,16.3,17.97,113.15,18.4,18.88,1,0.026086957,0.048783333,0.120583333,0.155333333,0
9/16/16,33.4,2146.48,7,44,64.31,80.84,-0.38,1486526848,11.15,13.18,10.67,12.13,16.45,15.37,16.41,109.27,17.1,18.2,1,0.064327485,0.054985714,0.096714286,0.169785714,0
9/19/16,34.26,2143.99,7,45,64.31,66.95,0,519131168,11.15,13.27,10.83,12.25,16.57,15.53,15.14,102.59,16,17.4,1,0.0875,-0.067718182,0.129181818,0.108909091,0
9/20/16,34.44,2145.94,6,45,64.31,66.95,0.03,490323872,11.15,13.9,11.28,12.8,17.14,15.92,14.98,101.58,15.7,17.15,1,0.092356688,-0.002976923,0.110153846,0.096307692,0
9/21/16,37.01,2144.58,6,46,61.9,66.95,1.09,593312896,11.64,11.65,9.34,10.77,14.5,13.3,15.07,101.98,15.9,17.4,1,0.094339623,0.408628571,0.021142857,0.327714286,1
9/22/16,38.47,2170.94,1,26,50.08,66.95,0.65,548107200,11.72,10.24,8.34,9.41,12.86,12.02,13.39,92.59,16,17.42,1,0.08875,0.075227273,0.120727273,0.174,0
9/23/16,38.12,2173.29,1,22.5,52.43,66.95,-0.57,546693440,11.84,10.46,8.5,9.64,13.05,12.29,12,89.22,15.35,16.85,1,0.09771987,0.342844444,0.039555556,0.185444444,0
9/26/16,35.97,2158.54,3,41,47.93,66.95,-0.86,527219744,12.06,12.63,10.54,11.88,15.4,14.5,13.26,90.4,15.4,17.05,1,0.107142857,0.091453333,0.123133333,0.204,0
9/27/16,37.86,2146.04,5,44,47.93,66.95,0.64,540297216,12.15,11.18,9.05,10.21,13.68,13.1,13.36,96.24,16.3,17.4,1,0.067484663,0.167785714,0.119142857,0.193714286,0
9/28/16,38.38,2161.85,3,39,47.93,66.95,0.53,562615232,12.24,10.45,8.52,9.61,12.98,12.39,12.9,88.94,15.5,16.85,1,0.087096774,0.0693,0.146,0.153,0
9/29/16,36.03,2168.9,3,33,29.3,66.95,-0.93,627600320,12.52,12.43,10.32,11.78,15.25,14.02,12.53,87.55,15.25,16.7,1,0.095081967,-0.04103,0.1233,0.1214,0
9/30/16,37.46,2156.51,6,41,29.3,66.95,0.8,816814784,12.77,10.94,8.88,10.05,13.65,13.29,14.91,93.78,15.95,17.05,1,0.068965517,0.230392308,0.081307692,0.210384615,1
10/3/16,37.82,2164.33,4,36,28.71,66.95,-0.33,520611104,12.81,11.67,9.63,10.86,14.25,13.57,13.75,91.42,15.8,17,1,0.075949367,0.20246,0.0923,0.2264,0
10/4/16,37.8,2163.37,5,37,28.71,66.95,-0.5,569704512,12.86,12.17,10.04,11.32,14.47,13.63,13.4,91.51,15.5,16.75,1,0.080645161,0.145392308,0.099692308,0.165230769,0
10/5/16,38.19,2155.15,9,41,27.25,66.95,0.43,604384192,12.85,11.1,9.1,10.26,13.43,12.99,13.56,89.94,15.37,16.65,1,0.083279115,0.381811111,0.027,0.237888889,0
10/6/16,38.5,2158.22,7,38,27.25,66.95,0.05,521499520,12.85,10.49,8.8,9.95,12.42,12.84,13.11,89.88,15.15,16.7,1,0.102310231,0.233291667,0.0845,0.198833333,1
10/7/16,38.39,2164.19,3,33,22.86,66.95,-0.33,625974912,12.88,10.84,8.99,10.11,12.91,13.48,13.52,89.86,15,16.55,1,0.103333333,0.093463636,0.104454545,0.169363636,0
10/10/16,39.19,2160.39,6,36,22.86,66.95,0.46,457736256,12.86,9.78,8.17,9.04,11.69,13.38,14.19,90.86,14.95,16.7,1,0.117056856,-0.2014625,0.153,0.075625,0
10/11/16,37.05,2161.35,6,35,13.75,66.95,-1.24,584017408,13.36,13,11.04,12.23,14.04,15.36,13.71,90.66,14.7,16.3,1,0.108843537,0.092544444,0.150666667,0.146111111,0
10/12/16,36.97,2137.67,10,47,31.23,66.95,0.11,463375712,13.36,12.51,10.76,11.8,14.28,15.91,15.53,95.43,15.85,16.95,1,0.069400631,-0.2901125,0.205375,0.054375,0
10/13/16,35.9,2130.26,10,47,34.07,66.95,-0.31,572529600,13.38,13.13,11.43,12.44,14.81,16.69,16.88,102.02,16.3,17.2,1,0.055214724,0.1358,0.092818182,0.189545455,1
10/14/16,36.24,2139.68,8,45,34.07,66.95,0.02,554272896,13.3,12.04,10.63,11.75,13.48,16.12,16.49,103.4,17,17.5,1,0.029411765,-0.067966667,0.173166667,0.155083333,0
10/17/16,36.39,2132.95,9,46,33.93,66.95,-0.3,485674848,13.27,14.01,12.51,13.57,14.49,16.21,17.01,101.01,16.65,17.25,1,0.036036036,0.05281,0.1115,0.1199,0
10/18/16,37.98,2138.31,7,44,33.93,66.95,0.62,492689952,13.44,11.94,11.51,12.34,12.76,15.28,15.82,99.34,16.52,17.1,1,0.035108959,0.059888889,0.142111111,0.148888889,1
10/19/16,38.81,2140.81,5,42,33.93,66.95,0.22,556265600,13.46,11.01,9.87,10.65,12.83,14.41,15.45,96.87,15.75,16.6,1,0.053968254,0.09677,0.0919,0.1324,1
10/20/16,39.29,2142.51,4,41,33.93,66.95,-0.14,578266432,11.17,7.97,7.49,7.69,8.6,13.75,14.43,93.9,16.1,16.85,1,0.046583851,-0.093409091,0.163909091,0.148272727,0
10/21/16,40.08,2139.43,6,43,31.09,66.95,-0.01,658777088,10.25,11.77,9.61,10.79,14.57,13.34,14.04,89.72,15.8,16.7,1,0.056962025,0.2452375,0.053,0.2095,0
10/24/16,41.52,2148.5,2,34,31.09,66.95,0.47,526044352,9.28,11.63,9.38,10.54,14.41,13.02,13.19,87.34,15.6,16.5,1,0.057692308,-0.0141,0.11175,0.113375,1
10/25/16,41.1,2149.72,1,33,19.46,66.95,-0.38,535705920,9.37,12.26,10.23,11.42,15.06,13.46,12.91,85.81,14.9,16.05,1,0.077181208,0.02802,0.1501,0.1691,1
10/26/16,40.01,2136.97,8,45,19.46,66.95,-0.17,566869952,8.88,13.2,10.82,12.14,16.17,14.24,13.66,86.23,15.2,16.2,1,0.065789474,0.0638,0.134272727,0.166727273,0
10/27/16,39.35,2144.06,3,37,16.77,66.95,-0.3,619899264,8.85,14.5,11.85,13.18,17.49,15.36,14.37,86.9,15.6,16.45,1,0.054487179,0.175675,0.0815,0.167833333,0
10/28/16,37.65,2132.23,10,46,17.49,66.95,-0.31,646184448,8.89,15.15,12.52,14.07,18.47,16.19,15.67,91.21,16.05,16.85,1,0.049844237,0.06355,0.101166667,0.156,0
10/31/16,36.93,2129.78,10,47,19.94,66.95,-0.01,675902400,8.89,16.53,13.46,15.15,20.27,17.06,16.31,99.44,16.7,17.2,1,0.02994012,0.194581818,0.113909091,0.206090909,0
11/1/16,35.88,2128.68,10,47,21.04,66.95,-0.68,721729792,8.41,18.22,15.11,17.08,21.76,18.56,16.54,102.82,17.25,17.4,1,0.008695652,0.244458333,0.106666667,0.200583333,0
11/2/16,35,2109.43,10,50,40.29,75.74,-0.65,654469248,8.26,19.55,16.31,18.26,22.68,19.32,19.09,108.26,17.85,17.85,0,0,-0.24386,0.227266667,0.1146,1
11/3/16,33.06,2098.8,10,50,50.92,86.37,-0.44,599409920,8.2,22,17.72,20.18,26.11,22.08,19.85,112.39,18.5,18.2,0,-0.016216216,0.14695625,0.1136875,0.17675,0
11/4/16,33,2083.79,10,50,65.93,101.38,-0.17,627701120,7.88,23.12,19.11,21.92,28.13,22.51,21.86,120.24,19.75,19,0,-0.037974684,0.080445455,0.126090909,0.150545455,0
11/7/16,37.15,2100.59,8,48,65.93,101.38,2.22,612269376,10.26,20.33,15.91,18.42,26.28,18.71,19.78,120.23,17.5,17.9,1,0.022857143,0.018846154,0.153923077,0.184230769,0
11/8/16,38.135,2129.92,4,41,60.27,101.38,0.38,559758144,10.19,20.24,15.55,18.07,27.1,18.74,18.92,107.84,16.05,16.6,1,0.034267913,0.036123077,0.116076923,0.135692308,0
11/9/16,39.09,2131.56,3,39,60.27,101.38,1.11,1010754304,10.37,12.82,10.78,12.05,15.42,14.38,20.7,108.67,15.95,16.55,1,0.037617555,-0.011238462,0.123615385,0.175923077,0
11/10/16,38.12,2167.49,1,10,83.7,101.38,0.2,1010327936,10.11,11.78,10.2,10.99,14.73,14.74,14.01,96.14,14.9,15.75,1,0.05704698,0.165246154,0.126076923,0.185153846,1
11/11/16,38.85,2162.71,2,13,83.7,101.38,-0.14,745938112,10.07,11.44,10,10.92,13.78,14.17,14.83,102.67,15.35,16.3,1,0.061889251,0.28571,0.077,0.1953,0
11/14/16,39.09,2165.64,2,9,83.7,101.38,-0.01,807422080,9.95,12.17,11,12.2,14.1,14.48,14.69,97.22,14.9,16.15,1,0.083892617,-0.003055556,0.173444444,0.155111111,0
11/15/16,40.77,2168.29,1,7,84.5,101.38,0.75,694344960,10.11,10.49,9.54,9.34,12.24,13.37,14.16,98.22,14.5,16.05,1,0.106896552,0.13363,0.1291,0.1412,0
11/16/16,40.45,2177.53,1,2,93.74,98.97,-0.16,580519552,10.13,8.67,9.63,9.07,9.63,13.72,13.51,91.77,13.25,15.3,1,0.154716981,0.313711111,0.065666667,0.207444444,0
11/17/16,41.7,2178.61,1,1,94.82,94.82,0.47,576173696,10.15,6.36,6.49,6.42,6.54,13.35,13.37,92.45,15.6,17.05,1,0.092948718,0.391125,0.079083333,0.240666667,0
11/18/16,41.84,2186.85,1,1,86.26,103.06,-0.24,676655488,10.1,10.95,9.38,10.21,13.2,12.85,13.56,87.58,15.05,16.69,1,0.1089701,0.120707143,0.118071429,0.178785714,0
11/21/16,43.74,2186.43,2,2,56.93,103.06,0.75,578108160,9.5,10.51,8.96,9.87,12.56,12.42,13.27,86.4,14.95,16.65,1,0.113712375,0.3314,0.065076923,0.212307692,1
11/22/16,43.44,2201.56,1,1,70,117.77,0.22,599368512,9.51,10.26,8.94,9.76,12.26,12.41,12.26,80.75,14.45,16.25,1,0.124567474,0.048133333,0.083666667,0.191555556,0
11/23/16,43.4,2198.55,2,2,38.85,117.77,0.08,526711808,9.42,10.32,9.1,9.91,12.36,12.43,12.34,83.4,14.45,16.25,1,0.124567474,0.321444444,0.090555556,0.250222222,1
11/25/16,43.65,2206.27,1,1,43.56,122.48,0.39,262991648,9.45,10.22,8.98,9.66,12.29,12.34,12.52,82.45,14.375,16.175,1,0.125217391,-0.02672,0.167066667,0.1436,0
11/28/16,43.31,2210.21,1,1,44.57,126.42,-0.53,567041344,9.57,11.07,9.7,10.46,13.35,13.15,13.4,82.65,14.3,16.2,1,0.132867133,0.1208,0.104571429,0.117285714,0
11/29/16,43.65,2200.76,4,4,41.92,126.42,0.13,588951872,9.45,10.93,9.55,10.32,13.15,12.9,13.07,86.17,14.48,16.25,1,0.122237569,0.178455556,0.065,0.144555556,0
11/30/16,43.52,2204.97,3,3,32.68,126.42,-0.27,1060169600,9.5,11.54,10.08,10.88,13.77,13.33,12.6,86.28,14.3,16.2,1,0.132867133,0.23925,0.093071429,0.182785714,0
12/1/16,41.9,2200.17,6,6,31.6,126.42,-0.35,750913728,9.57,12.33,10.77,11.59,14.66,14.07,13.4,88.99,14.5,16.3,1,0.124137931,0.254191667,0.055666667,0.161666667,0
12/2/16,41.85,2191.12,8,8,23.78,126.42,0.04,593367872,9.57,11.87,10.38,11.26,14.32,14.12,14.16,97.79,15.05,16.7,1,0.109634551,-0.027122222,0.182333333,0.185888889,0
12/5/16,44.73,2200.65,6,6,23.78,126.42,0.58,627944512,9.62,9.8,8.89,9.36,11.45,12.14,13.75,98.07,15.35,16.9,1,0.100977199,0.060916667,0.142666667,0.128166667,0
12/6/16,46.06,2207.26,2,2,19.09,126.42,0.34,552502592,9.53,8.99,8.08,8.61,10.44,11.79,12.19,88.88,13.55,15.7,1,0.158671587,0.006976923,0.141769231,0.160230769,0
12/7/16,45.95,2210.72,1,1,19.6,126.93,1.32,710260224,10.14,9.74,9.09,9.55,10.94,12.22,11.59,88.12,13.15,15.4,1,0.171102662,0.401621429,0.046142857,0.198285714,0
12/8/16,45.7,2241.13,1,1,50.01,157.34,0.22,630279040,10.04,10.73,10.26,10.39,12.18,12.64,12.1,89.11,13.32,15.45,1,0.15990991,0.46012,0.0294,0.2634,0
12/9/16,46.38,2249.73,1,1,58.61,165.94,0.59,556353856,9.99,9.24,9.42,9.2,10.8,11.75,12.59,91.27,13.4,15.5,1,0.156716418,0.486844444,0.014,0.296,1
12/12/16,45.88,2258.83,1,1,67.71,175.04,-0.11,631895168,10.02,11.62,11.17,11.23,12.94,12.64,12.23,89.4,13.05,15.2,1,0.164750958,0.194288889,0.068,0.167111111,0
12/13/16,45.44,2263.32,1,1,72.2,179.53,0.65,592540480,9.71,12.82,13.15,12.93,13.27,12.72,12.46,91.87,13.4,15.55,1,0.160447761,0.220766667,0.090466667,0.1744,1
12/14/16,45.66,2268.35,1,1,77.23,184.56,-0.81,714113344,9.86,13.13,12.83,13.04,13.44,13.19,12.88,93.32,13.3,15.46,1,0.162406015,-0.037407692,0.115538462,0.124538462,0
12/15/16,46.28,2253.77,4,4,77.23,184.56,0.39,653862656,9.64,8.29,8.41,8.48,8.17,12.79,13.07,96.82,13.45,15.34,1,0.140520446,0.270425,0.1033125,0.19975,0
12/16/16,46.97,2266.81,2,2,67.7,184.56,-0.18,1497525120,9.64,10.29,9.11,9.65,11.93,12.2,12.88,93.08,13.1,15.1,1,0.152671756,-0.119172727,0.150454545,0.095909091,0
12/19/16,48.55,2259.24,4,4,61.09,184.56,0.2,503191680,7.57,9.66,8.83,9.23,11.45,11.71,12.5,93.79,12.7,15.01,1,0.181889764,0.174433333,0.094166667,0.154916667,1
12/20/16,49.53,2266.5,3,3,57.63,184.56,0.36,518207008,7.57,9.64,8.91,9.3,11.34,11.45,11.65,90.51,12.15,14.5,1,0.193415638,0.130293333,0.118066667,0.153933333,0
12/21/16,50.34,2270.54,1,1,29.41,186.75,-0.25,432626048,7.15,9.67,8.89,9.32,11.08,11.27,11.44,88.26,11.5,14.2,1,0.234782609,-0.449733333,0.271777778,0.018777778,0
12/22/16,49.44,2262.93,6,6,20.81,186.75,-0.19,480911520,7.22,9.59,8.62,9.19,11.31,11.43,11.32,87.97,14.07,15.7,1,0.115849325,0.104933333,0.157,0.214166667,1
12/23/16,49.59,2260.25,7,7,16.77,186.75,0.13,304600352,7.17,9.5,8.55,9.05,11.14,11.44,11.38,89.72,14.25,15.97,1,0.120701754,0.238585714,0.065714286,0.202142857,1
12/27/16,50.43,2266.23,5,5,16.77,186.75,0.22,299941120,7.15,9.69,8.83,9.29,11.48,11.99,12.26,87.64,14.3,15.95,1,0.115384615,0.25627,0.0807,0.1905,0
12/28/16,48.51,2270.23,2,2,16.77,186.75,-0.84,381535168,7.52,10.4,9.34,9.89,12.39,12.95,11.89,86.37,14.05,15.8,1,0.12455516,0.220455556,0.077666667,0.176444444,0
12/29/16,47.77,2249.5,10,14,21.04,186.75,-0.03,344968992,7.49,10.64,9.34,10.04,12.91,13.37,13.15,89.17,14.6,16.2,1,0.109589041,-0.07489,0.1,0.0956,0
